year,month,week,ymw,date,topic,z_1,N
1946,5,20,1946-5-20,1946-05-17,0,26,76123
1946,5,20,1946-5-20,1946-05-18,0,44,80178
1946,5,20,1946-5-20,1946-05-19,0,46,76696
1946,5,20,1946-5-20,1946-05-20,0,62,70121
1946,5,21,1946-5-21,1946-05-21,0,27,77398
1946,5,21,1946-5-21,1946-05-22,0,8,73215
1946,5,21,1946-5-21,1946-05-23,0,16,75644
1946,5,21,1946-5-21,1946-05-24,0,19,74469
1946,5,21,1946-5-21,1946-05-25,0,32,79702
1946,5,21,1946-5-21,1946-05-26,0,17,80259
1946,5,21,1946-5-21,1946-05-27,0,29,68734
1946,5,22,1946-5-22,1946-05-28,0,24,75455
1946,5,22,1946-5-22,1946-05-29,0,10,42108
1946,5,22,1946-5-22,1946-05-30,0,33,41396
1946,5,22,1946-5-22,1946-05-31,0,36,80930
1946,6,22,1946-6-22,1946-06-01,0,108,78542
1946,6,22,1946-6-22,1946-06-02,0,53,79955
1946,6,22,1946-6-22,1946-06-03,0,10,74046
1946,6,23,1946-6-23,1946-06-04,0,45,67427
1946,6,23,1946-6-23,1946-06-05,0,40,73231
1946,6,23,1946-6-23,1946-06-06,0,27,73339
1946,6,23,1946-6-23,1946-06-07,0,25,77059
1946,6,23,1946-6-23,1946-06-08,0,44,78653
1946,6,23,1946-6-23,1946-06-09,0,48,45354
1946,6,23,1946-6-23,1946-06-10,0,23,36706
1946,6,24,1946-6-24,1946-06-11,0,26,74252
1946,6,24,1946-6-24,1946-06-12,0,29,72681
1946,6,24,1946-6-24,1946-06-13,0,27,74160
1946,6,24,1946-6-24,1946-06-14,0,26,71841
1946,6,24,1946-6-24,1946-06-15,0,39,80948
1946,6,24,1946-6-24,1946-06-16,0,39,77815
1946,6,24,1946-6-24,1946-06-17,0,25,69401
1946,6,25,1946-6-25,1946-06-18,0,23,69991
1946,6,25,1946-6-25,1946-06-19,0,40,69907
1946,6,25,1946-6-25,1946-06-20,0,53,73362
1946,6,25,1946-6-25,1946-06-21,0,39,77367
1946,6,25,1946-6-25,1946-06-22,0,28,68653
1946,6,25,1946-6-25,1946-06-23,0,49,73652
1946,6,26,1946-6-26,1946-06-25,0,16,67220
1946,6,26,1946-6-26,1946-06-26,0,41,72682
1946,6,26,1946-6-26,1946-06-27,0,40,68546
1946,6,26,1946-6-26,1946-06-28,0,22,74225
1946,6,26,1946-6-26,1946-06-29,0,29,79744
1946,6,26,1946-6-26,1946-06-30,0,20,82757
1946,7,26,1946-7-26,1946-07-01,0,30,67874
1946,7,27,1946-7-27,1946-07-02,0,15,64539
1946,7,27,1946-7-27,1946-07-03,0,41,68016
1946,7,27,1946-7-27,1946-07-04,0,39,70647
1946,7,27,1946-7-27,1946-07-05,0,38,69389
1946,7,27,1946-7-27,1946-07-06,0,40,72857
1946,7,27,1946-7-27,1946-07-07,0,33,77939
1946,7,27,1946-7-27,1946-07-08,0,18,67953
1946,7,28,1946-7-28,1946-07-09,0,37,70070
1946,7,28,1946-7-28,1946-07-10,0,69,71749
1946,7,28,1946-7-28,1946-07-11,0,64,80883
1946,7,28,1946-7-28,1946-07-12,0,55,70914
1946,7,28,1946-7-28,1946-07-13,0,44,70054
1946,7,28,1946-7-28,1946-07-14,0,21,78472
1946,7,28,1946-7-28,1946-07-15,0,24,70434
1946,7,29,1946-7-29,1946-07-16,0,32,67321
1946,7,29,1946-7-29,1946-07-17,0,43,70737
1946,7,29,1946-7-29,1946-07-18,0,39,73437
1946,7,29,1946-7-29,1946-07-19,0,47,71708
1946,7,29,1946-7-29,1946-07-20,0,54,70934
1946,7,29,1946-7-29,1946-07-21,0,43,75771
1946,7,29,1946-7-29,1946-07-22,0,24,67702
1946,7,30,1946-7-30,1946-07-23,0,30,70511
1946,7,30,1946-7-30,1946-07-24,0,35,71281
1946,7,30,1946-7-30,1946-07-25,0,49,73260
1946,7,30,1946-7-30,1946-07-26,0,44,78093
1946,7,30,1946-7-30,1946-07-27,0,31,69350
1946,7,30,1946-7-30,1946-07-28,0,22,78584
1946,7,30,1946-7-30,1946-07-29,0,29,73682
1946,7,31,1946-7-31,1946-07-30,0,26,68435
1946,7,31,1946-7-31,1946-07-31,0,28,69219
1946,8,31,1946-8-31,1946-08-01,0,39,70780
1946,8,31,1946-8-31,1946-08-02,0,36,68895
1946,8,31,1946-8-31,1946-08-03,0,35,69366
1946,8,31,1946-8-31,1946-08-04,0,30,80913
1946,8,31,1946-8-31,1946-08-05,0,26,70332
1946,8,32,1946-8-32,1946-08-06,0,47,70443
1946,8,32,1946-8-32,1946-08-07,0,39,67077
1946,8,32,1946-8-32,1946-08-08,0,56,68061
1946,8,32,1946-8-32,1946-08-09,0,109,74266
1946,8,32,1946-8-32,1946-08-10,0,78,74389
1946,8,32,1946-8-32,1946-08-11,0,30,74480
1946,8,32,1946-8-32,1946-08-12,0,35,74214
1946,8,33,1946-8-33,1946-08-13,0,161,72764
1946,8,33,1946-8-33,1946-08-14,0,45,75802
1946,8,33,1946-8-33,1946-08-15,0,51,76857
1946,8,33,1946-8-33,1946-08-16,0,78,69894
1946,8,33,1946-8-33,1946-08-17,0,47,73530
1946,8,33,1946-8-33,1946-08-18,0,46,77086
1946,8,33,1946-8-33,1946-08-19,0,31,69201
1946,8,34,1946-8-34,1946-08-20,0,33,74087
1946,8,34,1946-8-34,1946-08-21,0,36,75305
1946,8,34,1946-8-34,1946-08-22,0,25,74395
1946,8,34,1946-8-34,1946-08-23,0,25,73783
1946,8,34,1946-8-34,1946-08-24,0,29,72434
1946,8,34,1946-8-34,1946-08-25,0,38,75530
1946,8,34,1946-8-34,1946-08-26,0,41,73966
1946,8,35,1946-8-35,1946-08-27,0,61,70051
1946,8,35,1946-8-35,1946-08-28,0,40,76302
1946,8,35,1946-8-35,1946-08-29,0,38,73440
1946,8,35,1946-8-35,1946-08-30,0,59,75714
1946,8,35,1946-8-35,1946-08-31,0,45,76467
1946,9,35,1946-9-35,1946-09-01,0,35,77298
1946,9,35,1946-9-35,1946-09-02,0,36,72847
1946,9,36,1946-9-36,1946-09-03,0,32,76606
1946,9,36,1946-9-36,1946-09-04,0,32,62708
1946,9,36,1946-9-36,1946-09-05,0,29,70746
1946,9,36,1946-9-36,1946-09-06,0,23,75765
1946,9,36,1946-9-36,1946-09-07,0,23,76684
1946,9,36,1946-9-36,1946-09-08,0,27,78576
1946,9,36,1946-9-36,1946-09-09,0,36,81147
1946,9,37,1946-9-37,1946-09-10,0,51,80161
1946,9,37,1946-9-37,1946-09-11,0,25,75611
1946,9,37,1946-9-37,1946-09-12,0,38,75117
1946,9,37,1946-9-37,1946-09-13,0,23,78041
1946,9,37,1946-9-37,1946-09-14,0,45,82610
1946,9,37,1946-9-37,1946-09-15,0,29,90790
1946,9,37,1946-9-37,1946-09-16,0,17,77340
1946,9,38,1946-9-38,1946-09-17,0,67,76333
1946,9,38,1946-9-38,1946-09-18,0,50,75513
1946,9,38,1946-9-38,1946-09-19,0,48,80797
1946,9,38,1946-9-38,1946-09-20,0,51,82264
1946,9,38,1946-9-38,1946-09-21,0,36,87543
1946,9,38,1946-9-38,1946-09-22,0,41,82953
1946,9,38,1946-9-38,1946-09-23,0,63,79711
1946,9,39,1946-9-39,1946-09-24,0,28,80288
1946,9,39,1946-9-39,1946-09-25,0,26,84232
1946,9,39,1946-9-39,1946-09-26,0,36,81692
1946,9,39,1946-9-39,1946-09-27,0,53,81557
1946,9,39,1946-9-39,1946-09-28,0,67,87126
1946,9,39,1946-9-39,1946-09-29,0,48,83003
1946,9,39,1946-9-39,1946-09-30,0,23,80007
1946,10,40,1946-10-40,1946-10-01,0,25,79343
1946,10,40,1946-10-40,1946-10-02,0,24,80617
1946,10,40,1946-10-40,1946-10-03,0,22,82429
1946,10,40,1946-10-40,1946-10-04,0,64,83411
1946,10,40,1946-10-40,1946-10-05,0,40,76123
1946,10,40,1946-10-40,1946-10-06,0,26,86051
1946,10,40,1946-10-40,1946-10-07,0,21,80989
1946,10,41,1946-10-41,1946-10-08,0,44,81223
1946,10,41,1946-10-41,1946-10-09,0,24,80785
1946,10,41,1946-10-41,1946-10-10,0,42,78499
1946,10,41,1946-10-41,1946-10-11,0,35,77908
1946,10,41,1946-10-41,1946-10-12,0,25,79055
1946,10,41,1946-10-41,1946-10-13,0,40,84975
1946,10,41,1946-10-41,1946-10-14,0,25,71715
1946,10,42,1946-10-42,1946-10-15,0,30,78282
1946,10,42,1946-10-42,1946-10-16,0,63,76542
1946,10,42,1946-10-42,1946-10-17,0,39,81693
1946,10,42,1946-10-42,1946-10-18,0,46,74979
1946,10,42,1946-10-42,1946-10-19,0,21,79141
1946,10,42,1946-10-42,1946-10-20,0,36,80203
1946,10,42,1946-10-42,1946-10-21,0,17,73541
1946,10,43,1946-10-43,1946-10-22,0,43,75637
1946,10,43,1946-10-43,1946-10-23,0,80,75011
1946,10,43,1946-10-43,1946-10-24,0,45,77334
1946,10,43,1946-10-43,1946-10-25,0,26,74606
1946,10,43,1946-10-43,1946-10-26,0,32,74794
1946,10,43,1946-10-43,1946-10-27,0,24,79607
1946,10,43,1946-10-43,1946-10-28,0,17,72887
1946,10,44,1946-10-44,1946-10-29,0,38,80393
1946,10,44,1946-10-44,1946-10-30,0,32,81239
1946,10,44,1946-10-44,1946-10-31,0,48,74971
1946,11,44,1946-11-44,1946-11-01,0,33,74757
1946,11,44,1946-11-44,1946-11-02,0,44,82848
1946,11,44,1946-11-44,1946-11-03,0,61,82661
1946,11,44,1946-11-44,1946-11-04,0,19,73250
1946,11,45,1946-11-45,1946-11-05,0,80,73667
1946,11,45,1946-11-45,1946-11-06,0,44,78594
1946,11,45,1946-11-45,1946-11-07,0,30,79471
1946,11,45,1946-11-45,1946-11-08,0,27,74346
1946,11,45,1946-11-45,1946-11-09,0,18,73455
1946,11,45,1946-11-45,1946-11-10,0,28,82468
1946,11,45,1946-11-45,1946-11-11,0,25,69242
1946,11,46,1946-11-46,1946-11-12,0,27,76654
1946,11,46,1946-11-46,1946-11-13,0,25,81123
1946,11,46,1946-11-46,1946-11-14,0,33,77785
1946,11,46,1946-11-46,1946-11-15,0,29,82295
1946,11,46,1946-11-46,1946-11-16,0,28,76306
1946,11,46,1946-11-46,1946-11-17,0,37,74909
1946,11,46,1946-11-46,1946-11-18,0,20,76342
1946,11,47,1946-11-47,1946-11-19,0,28,76003
1946,11,47,1946-11-47,1946-11-20,0,43,72673
1946,11,47,1946-11-47,1946-11-21,0,24,73125
1946,11,47,1946-11-47,1946-11-22,0,42,77370
1946,11,47,1946-11-47,1946-11-23,0,21,72949
1946,11,47,1946-11-47,1946-11-24,0,19,78497
1946,11,47,1946-11-47,1946-11-25,0,22,71310
1946,11,48,1946-11-48,1946-11-26,0,58,77412
1946,11,48,1946-11-48,1946-11-27,0,36,72500
1946,11,48,1946-11-48,1946-11-28,0,42,81488
1946,11,48,1946-11-48,1946-11-29,0,31,72908
1946,11,48,1946-11-48,1946-11-30,0,33,86576
1946,12,48,1946-12-48,1946-12-01,0,17,74155
1946,12,48,1946-12-48,1946-12-02,0,26,76300
1946,12,49,1946-12-49,1946-12-03,0,49,74559
1946,12,49,1946-12-49,1946-12-04,0,46,80501
1946,12,49,1946-12-49,1946-12-05,0,17,79723
1946,12,49,1946-12-49,1946-12-06,0,21,75823
1946,12,49,1946-12-49,1946-12-07,0,28,71382
1946,12,49,1946-12-49,1946-12-08,0,33,73337
1946,12,49,1946-12-49,1946-12-09,0,33,73343
1946,12,50,1946-12-50,1946-12-10,0,32,72566
1946,12,50,1946-12-50,1946-12-11,0,45,80627
1946,12,50,1946-12-50,1946-12-12,0,37,73893
1946,12,50,1946-12-50,1946-12-13,0,17,71107
1946,12,50,1946-12-50,1946-12-14,0,45,78033
1946,12,50,1946-12-50,1946-12-15,0,23,71657
1946,12,50,1946-12-50,1946-12-16,0,38,74019
1946,12,51,1946-12-51,1946-12-17,0,32,69874
1946,12,51,1946-12-51,1946-12-18,0,47,74860
1946,12,51,1946-12-51,1946-12-19,0,36,80460
1946,12,51,1946-12-51,1946-12-20,0,20,69838
1946,12,51,1946-12-51,1946-12-21,0,34,77415
1946,12,51,1946-12-51,1946-12-22,0,34,74196
1946,12,51,1946-12-51,1946-12-23,0,36,74686
1946,12,52,1946-12-52,1946-12-24,0,22,46090
1946,12,52,1946-12-52,1946-12-26,0,17,34475
1946,12,52,1946-12-52,1946-12-27,0,30,75438
1946,12,52,1946-12-52,1946-12-28,0,47,74951
1946,12,52,1946-12-52,1946-12-29,0,36,79491
1946,12,52,1946-12-52,1946-12-30,0,30,71396
1946,12,53,1946-12-53,1946-12-31,0,14,73831
1947,1,1,1947-1-1,1947-01-02,0,52,88970
1947,1,1,1947-1-1,1947-01-03,0,25,72168
1947,1,1,1947-1-1,1947-01-04,0,27,71881
1947,1,1,1947-1-1,1947-01-05,0,42,46520
1947,1,1,1947-1-1,1947-01-06,0,15,45311
1947,1,1,1947-1-1,1947-01-07,0,52,75063
1947,1,2,1947-1-2,1947-01-08,0,16,72059
1947,1,2,1947-1-2,1947-01-09,0,28,78028
1947,1,2,1947-1-2,1947-01-10,0,18,70756
1947,1,2,1947-1-2,1947-01-11,0,18,75509
1947,1,2,1947-1-2,1947-01-12,0,27,88543
1947,1,2,1947-1-2,1947-01-13,0,17,66595
1947,1,2,1947-1-2,1947-01-14,0,30,70708
1947,1,3,1947-1-3,1947-01-15,0,33,71670
1947,1,3,1947-1-3,1947-01-16,0,13,70293
1947,1,3,1947-1-3,1947-01-17,0,16,73074
1947,1,3,1947-1-3,1947-01-18,0,35,76529
1947,1,3,1947-1-3,1947-01-19,0,36,80712
1947,1,3,1947-1-3,1947-01-20,0,26,73249
1947,1,3,1947-1-3,1947-01-21,0,20,69491
1947,1,4,1947-1-4,1947-01-22,0,21,70576
1947,1,4,1947-1-4,1947-01-23,0,36,70413
1947,1,4,1947-1-4,1947-01-24,0,43,76574
1947,1,4,1947-1-4,1947-01-25,0,22,69196
1947,1,4,1947-1-4,1947-01-26,0,22,80787
1947,1,4,1947-1-4,1947-01-27,0,31,73292
1947,1,4,1947-1-4,1947-01-28,0,32,69742
1947,1,5,1947-1-5,1947-01-29,0,16,66515
1947,1,5,1947-1-5,1947-01-30,0,23,69107
1947,1,5,1947-1-5,1947-01-31,0,67,64156
1947,2,5,1947-2-5,1947-02-01,0,121,74330
1947,2,5,1947-2-5,1947-02-02,0,64,78369
1947,2,5,1947-2-5,1947-02-03,0,16,67778
1947,2,5,1947-2-5,1947-02-04,0,17,73070
1947,2,6,1947-2-6,1947-02-05,0,28,65069
1947,2,6,1947-2-6,1947-02-06,0,21,72515
1947,2,6,1947-2-6,1947-02-07,0,34,72191
1947,2,6,1947-2-6,1947-02-08,0,23,74040
1947,2,6,1947-2-6,1947-02-09,0,16,81178
1947,2,6,1947-2-6,1947-02-10,0,20,70547
1947,2,6,1947-2-6,1947-02-11,0,18,65860
1947,2,7,1947-2-7,1947-02-12,0,24,65982
1947,2,7,1947-2-7,1947-02-13,0,65,74373
1947,2,7,1947-2-7,1947-02-14,0,14,71059
1947,2,7,1947-2-7,1947-02-15,0,21,74849
1947,2,7,1947-2-7,1947-02-16,0,42,74626
1947,2,7,1947-2-7,1947-02-17,0,29,76955
1947,2,7,1947-2-7,1947-02-18,0,24,79124
1947,2,8,1947-2-8,1947-02-19,0,32,77146
1947,2,8,1947-2-8,1947-02-20,0,38,75021
1947,2,8,1947-2-8,1947-02-21,0,25,72135
1947,2,8,1947-2-8,1947-02-22,0,34,77772
1947,2,8,1947-2-8,1947-02-23,0,36,79402
1947,2,8,1947-2-8,1947-02-24,0,14,69196
1947,2,8,1947-2-8,1947-02-25,0,25,73107
1947,2,9,1947-2-9,1947-02-26,0,57,68099
1947,2,9,1947-2-9,1947-02-27,0,35,70163
1947,2,9,1947-2-9,1947-02-28,0,38,70701
1947,3,9,1947-3-9,1947-03-01,0,36,72275
1947,3,9,1947-3-9,1947-03-02,0,17,77994
1947,3,9,1947-3-9,1947-03-03,0,17,65970
1947,3,9,1947-3-9,1947-03-04,0,50,70733
1947,3,10,1947-3-10,1947-03-05,0,31,71853
1947,3,10,1947-3-10,1947-03-06,0,15,72154
1947,3,10,1947-3-10,1947-03-07,0,16,65670
1947,3,10,1947-3-10,1947-03-08,0,11,71817
1947,3,10,1947-3-10,1947-03-09,0,18,77093
1947,3,10,1947-3-10,1947-03-10,0,26,69641
1947,3,10,1947-3-10,1947-03-11,0,30,64584
1947,3,11,1947-3-11,1947-03-12,0,42,72206
1947,3,11,1947-3-11,1947-03-13,0,34,78380
1947,3,11,1947-3-11,1947-03-14,0,32,71042
1947,3,11,1947-3-11,1947-03-15,0,43,67745
1947,3,11,1947-3-11,1947-03-16,0,40,68639
1947,3,11,1947-3-11,1947-03-17,0,17,71604
1947,3,11,1947-3-11,1947-03-18,0,18,72008
1947,3,12,1947-3-12,1947-03-19,0,18,65083
1947,3,12,1947-3-12,1947-03-20,0,33,76879
1947,3,12,1947-3-12,1947-03-21,0,22,67769
1947,3,12,1947-3-12,1947-03-22,0,45,72021
1947,3,12,1947-3-12,1947-03-23,0,19,75993
1947,3,12,1947-3-12,1947-03-24,0,11,37551
1947,3,12,1947-3-12,1947-03-25,0,5,30680
1947,3,13,1947-3-13,1947-03-26,0,34,74721
1947,3,13,1947-3-13,1947-03-27,0,17,66321
1947,3,13,1947-3-13,1947-03-28,0,23,69297
1947,3,13,1947-3-13,1947-03-29,0,20,76088
1947,3,13,1947-3-13,1947-03-30,0,41,75943
1947,3,13,1947-3-13,1947-03-31,0,15,63133
1947,4,13,1947-4-13,1947-04-01,0,36,65480
1947,4,14,1947-4-14,1947-04-02,0,30,65511
1947,4,14,1947-4-14,1947-04-03,0,23,67347
1947,4,14,1947-4-14,1947-04-05,0,25,66577
1947,4,14,1947-4-14,1947-04-06,0,13,43792
1947,4,14,1947-4-14,1947-04-07,0,15,34556
1947,4,14,1947-4-14,1947-04-08,0,18,65995
1947,4,15,1947-4-15,1947-04-09,0,16,64757
1947,4,15,1947-4-15,1947-04-10,0,40,70152
1947,4,15,1947-4-15,1947-04-11,0,37,69856
1947,4,15,1947-4-15,1947-04-12,0,39,71079
1947,4,15,1947-4-15,1947-04-13,0,35,80504
1947,4,15,1947-4-15,1947-04-14,0,17,66711
1947,4,15,1947-4-15,1947-04-15,0,22,65119
1947,4,16,1947-4-16,1947-04-16,0,12,62763
1947,4,16,1947-4-16,1947-04-17,0,14,67819
1947,4,16,1947-4-16,1947-04-18,0,29,63583
1947,4,16,1947-4-16,1947-04-19,0,37,71338
1947,4,16,1947-4-16,1947-04-20,0,53,75585
1947,4,16,1947-4-16,1947-04-21,0,21,68403
1947,4,16,1947-4-16,1947-04-22,0,14,69543
1947,4,17,1947-4-17,1947-04-23,0,24,66602
1947,4,17,1947-4-17,1947-04-24,0,20,69354
1947,4,17,1947-4-17,1947-04-25,0,26,71309
1947,4,17,1947-4-17,1947-04-26,0,45,73083
1947,4,17,1947-4-17,1947-04-27,0,31,74140
1947,4,17,1947-4-17,1947-04-28,0,28,68810
1947,4,17,1947-4-17,1947-04-29,0,24,68133
1947,4,18,1947-4-18,1947-04-30,0,40,67856
1947,5,18,1947-5-18,1947-05-02,0,16,70893
1947,5,18,1947-5-18,1947-05-03,0,37,67880
1947,5,18,1947-5-18,1947-05-04,0,32,76270
1947,5,18,1947-5-18,1947-05-05,0,12,65304
1947,5,18,1947-5-18,1947-05-06,0,28,65023
1947,5,19,1947-5-19,1947-05-07,0,18,69227
1947,5,19,1947-5-19,1947-05-08,0,14,67970
1947,5,19,1947-5-19,1947-05-09,0,30,69551
1947,5,19,1947-5-19,1947-05-10,0,34,73136
1947,5,19,1947-5-19,1947-05-11,0,31,76543
1947,5,19,1947-5-19,1947-05-12,0,19,67542
1947,5,19,1947-5-19,1947-05-13,0,32,67253
1947,5,20,1947-5-20,1947-05-14,0,32,41423
1947,5,20,1947-5-20,1947-05-15,0,9,35113
1947,5,20,1947-5-20,1947-05-16,0,26,74136
1947,5,20,1947-5-20,1947-05-17,0,34,75127
1947,5,20,1947-5-20,1947-05-18,0,45,74991
1947,5,20,1947-5-20,1947-05-19,0,36,70246
1947,5,20,1947-5-20,1947-05-20,0,30,66634
1947,5,21,1947-5-21,1947-05-21,0,33,69017
1947,5,21,1947-5-21,1947-05-22,0,34,69120
1947,5,21,1947-5-21,1947-05-23,0,83,70315
1947,5,21,1947-5-21,1947-05-24,0,81,68965
1947,5,21,1947-5-21,1947-05-25,0,9,46976
1947,5,21,1947-5-21,1947-05-26,0,11,30630
1947,5,21,1947-5-21,1947-05-27,0,21,70300
1947,5,22,1947-5-22,1947-05-28,0,26,69453
1947,5,22,1947-5-22,1947-05-29,0,28,73702
1947,5,22,1947-5-22,1947-05-30,0,15,73823
1947,5,22,1947-5-22,1947-05-31,0,28,74027
1947,6,22,1947-6-22,1947-06-01,0,26,81497
1947,6,22,1947-6-22,1947-06-02,0,18,66436
1947,6,22,1947-6-22,1947-06-03,0,21,67942
1947,6,23,1947-6-23,1947-06-04,0,24,68138
1947,6,23,1947-6-23,1947-06-05,0,25,71365
1947,6,23,1947-6-23,1947-06-06,0,28,71965
1947,6,23,1947-6-23,1947-06-07,0,28,85729
1947,6,23,1947-6-23,1947-06-08,0,17,83023
1947,6,23,1947-6-23,1947-06-09,0,43,66931
1947,6,23,1947-6-23,1947-06-10,0,20,62865
1947,6,24,1947-6-24,1947-06-11,0,50,71747
1947,6,24,1947-6-24,1947-06-12,0,28,76345
1947,6,24,1947-6-24,1947-06-13,0,26,73956
1947,6,24,1947-6-24,1947-06-14,0,49,72159
1947,6,24,1947-6-24,1947-06-15,0,17,85654
1947,6,24,1947-6-24,1947-06-16,0,24,69683
1947,6,24,1947-6-24,1947-06-17,0,43,68229
1947,6,25,1947-6-25,1947-06-18,0,29,67976
1947,6,25,1947-6-25,1947-06-19,0,19,67355
1947,6,25,1947-6-25,1947-06-20,0,28,69971
1947,6,25,1947-6-25,1947-06-21,0,50,72384
1947,6,25,1947-6-25,1947-06-22,0,20,76584
1947,6,25,1947-6-25,1947-06-23,0,4,37878
1947,6,26,1947-6-26,1947-06-25,0,13,70193
1947,6,26,1947-6-26,1947-06-26,0,54,68055
1947,6,26,1947-6-26,1947-06-27,0,40,68843
1947,6,26,1947-6-26,1947-06-28,0,48,72599
1947,6,26,1947-6-26,1947-06-29,0,37,81376
1947,6,26,1947-6-26,1947-06-30,0,21,61752
1947,7,26,1947-7-26,1947-07-01,0,30,73267
1947,7,27,1947-7-27,1947-07-02,0,21,69856
1947,7,27,1947-7-27,1947-07-03,0,22,73701
1947,7,27,1947-7-27,1947-07-04,0,21,66952
1947,7,27,1947-7-27,1947-07-05,0,23,69751
1947,7,27,1947-7-27,1947-07-06,0,16,78763
1947,7,27,1947-7-27,1947-07-07,0,27,66467
1947,7,27,1947-7-27,1947-07-08,0,38,68463
1947,7,28,1947-7-28,1947-07-09,0,29,65079
1947,7,28,1947-7-28,1947-07-10,0,37,69689
1947,7,28,1947-7-28,1947-07-11,0,23,65797
1947,7,28,1947-7-28,1947-07-12,0,18,70128
1947,7,28,1947-7-28,1947-07-13,0,52,80645
1947,7,28,1947-7-28,1947-07-14,0,14,66459
1947,7,28,1947-7-28,1947-07-15,0,17,70750
1947,7,29,1947-7-29,1947-07-16,0,33,70323
1947,7,29,1947-7-29,1947-07-17,0,32,69375
1947,7,29,1947-7-29,1947-07-18,0,31,69471
1947,7,29,1947-7-29,1947-07-19,0,45,67481
1947,7,29,1947-7-29,1947-07-20,0,29,80481
1947,7,29,1947-7-29,1947-07-21,0,33,63669
1947,7,29,1947-7-29,1947-07-22,0,26,66907
1947,7,30,1947-7-30,1947-07-23,0,47,65486
1947,7,30,1947-7-30,1947-07-24,0,60,68054
1947,7,30,1947-7-30,1947-07-25,0,55,64414
1947,7,30,1947-7-30,1947-07-26,0,56,68359
1947,7,30,1947-7-30,1947-07-27,0,42,82837
1947,7,30,1947-7-30,1947-07-28,0,11,70443
1947,7,30,1947-7-30,1947-07-29,0,27,68299
1947,7,31,1947-7-31,1947-07-30,0,58,66412
1947,7,31,1947-7-31,1947-07-31,0,26,67050
1947,8,31,1947-8-31,1947-08-01,0,26,67376
1947,8,31,1947-8-31,1947-08-02,0,45,71352
1947,8,31,1947-8-31,1947-08-03,0,24,77391
1947,8,31,1947-8-31,1947-08-04,0,20,66267
1947,8,31,1947-8-31,1947-08-05,0,26,66732
1947,8,32,1947-8-32,1947-08-06,0,31,63963
1947,8,32,1947-8-32,1947-08-07,0,48,63232
1947,8,32,1947-8-32,1947-08-08,0,26,63161
1947,8,32,1947-8-32,1947-08-09,0,26,68025
1947,8,32,1947-8-32,1947-08-10,0,33,74431
1947,8,32,1947-8-32,1947-08-11,0,16,67391
1947,8,32,1947-8-32,1947-08-12,0,33,64958
1947,8,33,1947-8-33,1947-08-13,0,36,69370
1947,8,33,1947-8-33,1947-08-14,0,19,65487
1947,8,33,1947-8-33,1947-08-15,0,24,62564
1947,8,33,1947-8-33,1947-08-16,0,24,65576
1947,8,33,1947-8-33,1947-08-17,0,32,70724
1947,8,33,1947-8-33,1947-08-18,0,24,69320
1947,8,33,1947-8-33,1947-08-19,0,39,73990
1947,8,34,1947-8-34,1947-08-20,0,24,65844
1947,8,34,1947-8-34,1947-08-21,0,21,66145
1947,8,34,1947-8-34,1947-08-22,0,68,66418
1947,8,34,1947-8-34,1947-08-23,0,40,68803
1947,8,34,1947-8-34,1947-08-24,0,54,74934
1947,8,34,1947-8-34,1947-08-25,0,20,63987
1947,8,34,1947-8-34,1947-08-26,0,20,71303
1947,8,35,1947-8-35,1947-08-27,0,44,66985
1947,8,35,1947-8-35,1947-08-28,0,62,66018
1947,8,35,1947-8-35,1947-08-29,0,26,69215
1947,8,35,1947-8-35,1947-08-30,0,29,67871
1947,8,35,1947-8-35,1947-08-31,0,22,72830
1947,9,35,1947-9-35,1947-09-01,0,33,68866
1947,9,35,1947-9-35,1947-09-02,0,44,71242
1947,9,36,1947-9-36,1947-09-03,0,55,65939
1947,9,36,1947-9-36,1947-09-04,0,79,70762
1947,9,36,1947-9-36,1947-09-05,0,70,68565
1947,9,36,1947-9-36,1947-09-06,0,81,79318
1947,9,36,1947-9-36,1947-09-07,0,39,78407
1947,9,36,1947-9-36,1947-09-08,0,56,74806
1947,9,36,1947-9-36,1947-09-09,0,66,68568
1947,9,37,1947-9-37,1947-09-10,0,80,81610
1947,9,37,1947-9-37,1947-09-11,0,56,74933
1947,9,37,1947-9-37,1947-09-12,0,25,77317
1947,9,37,1947-9-37,1947-09-13,0,24,76710
1947,9,37,1947-9-37,1947-09-14,0,16,75027
1947,9,37,1947-9-37,1947-09-15,0,41,72283
1947,9,37,1947-9-37,1947-09-16,0,37,72576
1947,9,38,1947-9-38,1947-09-17,0,37,75294
1947,9,38,1947-9-38,1947-09-18,0,46,72596
1947,9,38,1947-9-38,1947-09-19,0,10,75720
1947,9,38,1947-9-38,1947-09-20,0,27,76643
1947,9,38,1947-9-38,1947-09-21,0,16,66082
1947,9,38,1947-9-38,1947-09-22,0,24,71415
1947,9,38,1947-9-38,1947-09-23,0,32,70465
1947,9,39,1947-9-39,1947-09-24,0,29,72167
1947,9,39,1947-9-39,1947-09-25,0,20,70380
1947,9,39,1947-9-39,1947-09-26,0,21,70536
1947,9,39,1947-9-39,1947-09-27,0,57,75231
1947,9,39,1947-9-39,1947-09-28,0,28,84565
1947,9,39,1947-9-39,1947-09-29,0,27,74341
1947,9,39,1947-9-39,1947-09-30,0,42,78860
1947,10,40,1947-10-40,1947-10-01,0,42,78341
1947,10,40,1947-10-40,1947-10-02,0,36,69923
1947,10,40,1947-10-40,1947-10-03,0,19,67860
